1539907202,0
1539907232,0
1539907263,0
1539907294,0
1539907324,0
1539907355,0
1539907386,0
1539907416,0
1539907447,0
1539907478,0
1539907509,0
1539907539,0
1539907570,0
1539907600,0
1539907631,0
1539907662,0
1539907693,0
1539907723,0
1539907754,0
1539907785,0
1539907802,0
1539907832,0
1539907863,0
1539907893,0
1539907924,0
1539907955,0
1539907985,0
1539908016,0
1539908047,0
1539908077,0
1539908108,0
1539908139,0
1539908169,0
1539908200,0
1539908231,0
1539908261,0
1539908292,0
1539908322,0
1539908353,0
1539908384,0
1539908401,0
1539908431,0
1539908462,0
1539908493,0
1539908524,0
1539908554,0
1539908585,0
1539908615,0
1539908646,0
1539908677,0
1539908708,0
1539908738,0
1539908769,0
1539908800,0
1539908830,0
1539908861,0
1539908891,0
1539908922,0
1539908953,0
1539908984,0
1539909001,0
1539909032,0
1539909062,0
1539909093,0
1539909123,0
1539909154,0
1539909184,0
1539909215,0
1539909246,0
1539909276,0
1539909307,0
1539909338,0
1539909369,0
1539909399,0
1539909430,0
1539909461,0
1539909491,0
1539909522,0
1539909553,0
1539909583,0
1539909601,0
1539909631,0
1539909662,0
1539909693,0
1539909723,0
1539909754,0
1539909785,0
1539909815,0
1539909846,0
1539909877,0
1539909908,0
1539909938,0
1539909969,0
1539910000,0
1539910031,0
1539910062,0
1539910092,0
1539910123,0
1539910154,0
1539910184,0
1539910201,0
1539910232,0
1539910262,0
1539910293,0
1539910323,0
1539910354,0
1539910385,0
1539910416,0
1539910446,0
1539910477,0
1539910508,0
1539910538,0
1539910569,0
1539910600,0
1539910631,0
1539910661,0
1539910692,0
1539910723,0
1539910754,0
1539910784,0
1539910801,0
1539910832,0
1539910862,0
1539910893,0
1539910924,0
1539910955,0
1539910985,0
1539911016,0
1539911047,0
1539911077,0
1539911108,0
1539911139,0
1539911170,0
1539911200,0
1539911231,0
1539911262,0
1539911292,0
1539911323,0
1539911354,0
1539911384,0
1539911401,0
1539911432,0
1539911462,0
1539911493,0
1539911524,0
1539911554,0
1539911585,0
1539911616,0
